@area,可住地面積１k�F当たり人口密度,昼夜間人口比率,外国人人口（人口１０万人当たり）,１５歳未満人口割合,１５〜６４歳人口割合,６５歳以上人口割合,未婚者割合（15歳以上人口）,人口増減率,転入超過率,転入率,転出率,核家族世帯割合,高齢夫婦のみの世帯の割合,高齢単身世帯の割合,総面積（都道府県面積に占める割合）,可住地面積割合,商業年間商品販売額［卸売業＋小売業］（従業者１人当たり）,商業年間商品販売額［卸売業＋小売業］（事業所当たり）,課税対象所得（納税義務者１人当たり）,標準財政規模（市町村財政）,小学校数（可住地面積100k�F当たり）,中学校数（可住地面積100k�F当たり）,高等学校数（可住地面積100k�F当たり）,就業者比率,第１次産業就業者比率（対就業者）,第２次産業就業者比率（対就業者）,第３次産業就業者比率（対就業者）,第２次産業及び第３次産業就業者比率（対就業者）,完全失業率,他市区町村への通勤者比率,他市区町村からの通勤者比率,高齢就業者割合［６５歳以上］,公民館数（人口100万人当たり）,図書館数（人口100万人当たり）,持ち家比率,空き家比率（対総住宅数）,１住宅当たりの延べ面積,小売店数（事業所・企業統計調査結果）（人口千人当たり）,飲食店数（事業所・企業統計調査結果）（人口千人当たり）,大型小売店数（事業所・企業統計調査結果）（人口10万人当たり）,百貨店数（事業所・企業統計調査結果）（人口10万人当たり）,一般病院数（人口10万人当たり）,一般診療所数（人口10万人当たり）,一般病院数（可住地面積100k�F当たり）,一般診療所数（可住地面積100k�F当たり）,介護老人福祉施設（65歳以上人口10万人当たり）
5207,295,100.9,263.9,9.669,54.498,35.72,21.30241,-8.33,-0.68,1.74,2.42,48.7,12.23,11.91,6.8,20,1916,104.5,2373.066667,16024239.33,7.263333333,3.898333333,2.313333333,95.714,12.43,32.08,55.13,87.21,4.3,19.4,21.2,22.36,300.3,42.9,86.7,11.61,156.48,12.335,5.18,13.945,2.15,4.3,70.8,1,21.26,30
5209,217.5,97,259.1,10.734,52.288,36.809,20.37915,-7.06,-0.59,1.86,2.45,48.09,12.92,14.9,6.08,20.93333333,2159.2,130.4,2310.133333,10397046.33,5.858333333,3.376666667,1.353333333,95.435,13.01,27.18,59.44,86.62,4.6,13.3,8.5,23.01,0,62.4,82.2,18.17,146.69,10.75,4.075,12.485,0,9.4,46.8,2,9.86,25.4
5210,269.8,98.4,251.5,10.699,55.746,33.064,22.69025,-6.22,-0.61,1.65,2.26,48.66,10.83,10.98,10.39,24.56666667,2180.1,121.4,2534.1,29000068,4.826666667,3.421666667,1.683333333,96.052,11.13,30.55,57.33,87.88,3.9,14.1,11,22.06,312.8,37.5,80.8,12.45,148.2,10.435,4.97,11.26,1.25,6.3,77.6,1.7,20.88,41.6
5211,503.4,82.2,84.6,11.244,57.422,31.255,22.24194,-3.95,0.18,2.9,2.71,59.62,12.92,11.15,0.84,67.73333333,1966.9,123.6,2417.05,9558059.667,9.063333333,4.533333333,1.513333333,94.7,6.02,26.26,65.44,91.7,5.3,55.9,22.1,17.93,2025.25,105.8,83.2,11.27,128.08,7.435,2.255,12.09,0,6,54.4,3,27.22,38.7
5212,225.7,99.1,212.6,10.54,54.799,34.619,20.06109,-6.25,-0.41,2,2.41,48.74,11.78,11.85,7.45,42.43333333,2267.3,136.1,2502.35,28972874.67,5.716666667,2.993333333,1.633333333,96.23,13.77,25.58,59.77,85.35,3.8,20,19.1,24.07,374.5,96.6,80.5,10.86,157.22,12.1,4.785,17.515,1.815,6,77.3,1.4,17.9,38.4
5213,174.6,98.8,325.1,8.825,50.334,40.504,21.32571,-8.69,-0.67,1.65,2.32,50.14,15.89,16,9.91,16.43333333,2303.9,124.8,2364.816667,14095763.67,5.621666667,2.636666667,0.53,95.664,11.58,27.58,60.68,88.26,4.3,15,13.5,20.35,376.25,60.2,85.5,16.44,151.89,10.46,4.24,10.535,0,3,87.3,0.5,15.28,29.7
5214,323.8,97.4,213.2,11.076,54.454,34.378,20.4964,-8.06,-0.89,1.65,2.54,52.61,13.16,11.19,2.07,32.4,2043.1,103.7,2710.2,9274323,7.036666667,3.84,1.28,95.854,10.12,39.23,50.25,89.48,4.1,22.7,21.2,20.34,118.5,39.5,89.4,14.36,157.87,10.01,4.7,15.8,0,3.9,75,1.3,23.54,45.9
5215,182,98.6,279.8,9.955,51.546,38.379,19.29335,-6.92,-0.61,1.63,2.24,46.43,12.92,13.73,9.4,13.86666667,1775.3,93.9,2328.45,12029767.67,4.616666667,3.296666667,0.66,95.426,13.92,24.93,59.96,84.89,4.6,17.9,15.6,24.1,363.3,36.3,84.9,15.11,153.04,12.065,6.485,10.9,0,7.3,79.9,1.3,14.08,28.4
5303,280.3,108.9,149.8,8.934,49.279,41.674,21.90398,-11.81,-1.18,2,3.18,49.77,15.88,18.43,1.73,9.333333333,1573.6,59.5,2441.283333,2643424.667,5.303333333,5.303333333,5.303333333,95.119,8.34,29.75,61.83,91.57,4.9,33.3,54.7,19.06,1123.8,187.3,,,,11.24,3.28,0,0,0,93.7,0,22.2,89.9
5327,128.6,90.6,840,5.922,45.401,48.677,20.00893,-12.69,-0.29,1.89,2.18,50.6,18.07,20.48,2.21,7.2,1332.5,50.3,2103.833333,1698078,5.386666667,5.386666667,0,95.904,15.83,28.33,55.73,84.06,4.1,37.3,19.9,15.79,1260,420,,,,10.08,2.31,0,0,0,126,0,16.14,0
5346,90.7,84.6,416.8,8.008,48.377,43.614,19.15858,-12.71,-0.68,1.85,2.53,47.26,15.78,16.94,2.42,13.16666667,1278.9,46.5,2096.083333,2146138.333,2.686666667,2.686666667,0,96.662,12.82,25.9,60.96,86.85,3.3,42.5,14.3,19.73,297.7,0,,,,9.525,3.87,0,0,0,59.5,0,5.4,68.3
5348,153.6,87.7,216.7,8.508,51.862,39.618,20.04496,-9.53,-0.67,1.68,2.35,49.26,14.28,14.92,2.13,45.06666667,1722.5,82.1,2301.216667,7002343,5.366666667,2.686666667,0,95.523,19.85,25.28,53.43,78.71,4.5,34.3,14.9,25.07,1346.8,0,90.2,15.18,161.62,8.64,2.08,5.86,0,5.9,70.3,0.9,10.74,14.8
5349,167.7,87.5,301,8.072,50.253,41.675,18.68574,-11.08,-1.09,1.56,2.65,50.19,15.36,15.73,2.01,18.4,1894.7,81,2270.8,4117395.667,5.4,3.083333333,0,96.299,20.56,25.09,51.94,77.02,3.7,36.2,16.6,25.57,136.8,0,,,,9.03,2.33,0,0,0,82.1,0,13.92,98.5
5361,245.2,93.2,126.8,7.989,50.217,41.773,19.75237,-10.01,-0.7,2.1,2.8,51.6,17.59,15.99,1.85,18.06666667,1647.4,99.4,2362.016667,3564582.333,3.008333333,2.576666667,2.576666667,94.614,12.36,26.08,60.96,87.04,5.4,43.4,28.7,20.64,845.4,0,,,,12.1,3.54,10.57,10.57,0,84.5,0,20.64,50.6
5363,436.5,84.9,312.5,9.309,52.993,37.27,20.83714,-8.2,-1.28,2.15,3.44,54.62,14.43,14.12,0.15,81.9,1423.2,62.4,2425.75,2066934.667,7.18,7.18,0,95.199,11.11,22.16,65.11,87.27,4.8,54.4,28.9,22.51,164.5,164.5,,,,11.345,4.11,0,0,16.4,82.2,7.2,34.46,44.1
5366,234.9,89.7,120.3,9.246,53.129,37.605,20.66755,-9.23,-0.88,1.89,2.77,50.77,13.48,11.49,0.41,45.7,2064.8,182.9,2469.85,2211816,3.066666667,3.066666667,0,96.059,13.51,27.77,58.18,85.95,3.9,55.6,42,22.61,5415.2,0,,,,7.02,2.21,20.06,0,0,60.2,0,13.74,53.3
5368,19.5,116.2,128.6,13.794,55.273,30.9,23.30097,-3.36,-1.09,3.86,4.95,39.9,8.96,6.31,1.46,93.9,4148.1,314.5,3385.7,2155737.667,0.63,0.63,0,99.163,77.02,1.54,21.39,22.93,0.8,8.3,44,68.68,321.5,0,,,,8.845,0.8,16.075,0,0,64.3,0,1.3,104.1
5434,210.5,85.2,246.6,10.326,54.362,35.312,19.51045,-6.44,-0.41,1.88,2.29,44.92,10.82,9.89,1.45,57.26666667,1902.4,81.7,2312.633333,7835080.667,3.11,1.04,1.04,96.806,16.96,30.12,52.64,82.76,3.2,46.4,21.8,25.99,49.3,49.3,98.3,7.66,190.3,9.37,1.82,9.86,4.93,0,49.3,0,11,41.9
5463,221.3,88.7,463.5,9.72,55.043,35.146,19.79152,-8.77,-0.99,1.35,2.34,45.68,11.28,10.34,1.98,29.8,1779.3,84,2310.716667,5207760,6.783333333,2.416666667,1.453333333,95.368,17.61,33.29,49.02,82.31,4.6,36.8,17.8,23.5,750.7,65.3,97.7,12.4,175.56,9.17,3.265,6.53,0,6.5,32.6,1.46,7.56,37.1
5464,88.3,81.3,229.9,10.153,53.372,36.475,19.95736,-9.12,-0.54,1.65,2.18,45.04,11.66,11.29,1.75,14.7,1459.6,41.6,2071.766667,1963090,3.34,3.34,0,96.345,14.95,33.46,51.59,85.05,3.7,44.9,14.6,23.21,383.1,0,,,,7.47,0.77,0,0,0,114.9,0,10.04,105
6201,1487.4,106.8,408.5,12.555,59.595,27.083,26.12418,-0.16,-0.09,3.15,3.24,52.05,10.57,8.95,4.09,45.33333333,4367.2,360.3,3052.15,51484050.67,21.4,9.253333333,8.093333333,96.211,3.47,19.72,73.16,92.88,3.8,15.6,25.5,22.19,31.5,23.6,61.3,12.53,110.73,9.49,5.68,13.985,2.36,5.1,101.2,7.54,147.1,20.4
6202,646.9,106.9,651.5,12.287,58.912,28.297,26.53303,-3.86,-0.57,2.4,2.98,46.39,8.92,9.05,5.88,24.26666667,2627.3,189.3,2622.366667,19780007,18.78,7.26,4.506666667,96.303,3.78,34.32,58.87,93.18,3.7,10.7,22.3,20.13,23.3,11.6,64.6,13.91,116.05,9.92,5.52,11.635,3.49,5.8,77.9,3.8,49.58,32.9
6203,321.9,100.6,399.5,11.837,55.865,31.857,22.16434,-5.1,-0.37,1.91,2.29,47.77,10.47,11.36,14.07,30.63333333,2472.6,137.6,2563.15,39139801,7.591666667,2.736666667,2.236666667,96.507,9.4,28.48,60.31,88.78,3.5,10.6,10.6,22.8,15.4,46.3,79.3,13.65,140.75,11.235,5.21,10.415,0,4.6,83.3,1.5,27.02,29.1
6204,434.6,103.9,406.6,11.453,55.691,32.489,22.10847,-4.41,-0.51,1.98,2.49,50.62,11.36,11.58,6.47,40.5,2972,173.4,2609.15,29657228,10.02833333,3.276666667,1.913333333,96.113,8.33,25.14,62.4,87.54,3.9,12.6,20.1,21.72,9.4,47.1,78.7,13.69,138.48,11.05,5.54,10.825,1.41,3.8,96,1.52,41.24,26.1
6205,387,110.8,726.4,12.628,57.288,29.907,21.48116,-5.03,-0.73,2.88,3.61,48.25,10.04,9.43,2.39,43.06666667,2648.8,169.2,2590.5,9467309.667,6.95,4.513333333,4.166666667,96.462,9.65,27.58,60.36,87.94,3.5,17.5,36.4,22.29,54.2,27.1,71.3,11.48,137.06,12.87,8.43,13.55,2.71,5.4,81.3,2.1,30.26,36.3
6206,598.5,98.5,608.4,13.111,57.131,29.634,21.35105,-2.64,-0.3,2.48,2.79,52.42,11.41,7.17,1.49,49.93333333,2805.1,192,2647.566667,9960723.333,14.40333333,4.316666667,2.88,96.586,10.18,32.6,55.31,87.91,3.4,41.4,41.7,26.35,121.2,24.2,81,10.11,148.25,9.02,5.125,13.33,0,2.4,82.4,1.44,49.56,24.5
6207,428.7,92.6,329.4,10.213,54.363,35.218,22.95401,-6.7,-0.55,2.04,2.59,51.68,13.06,12.18,2.58,31.93333333,2153.9,105.8,2440.6,7934257.333,6.73,3.903333333,1.3,96.55,10.87,24.66,63.77,88.42,3.4,41.7,28.7,24.65,332.6,31.7,84.7,14.66,138.59,9.565,4.28,11.085,1.585,6.3,76,2.58,31.06,9
6208,270.6,95.7,729.2,10.837,54.181,34.954,20.02637,-7.93,-1.07,1.74,2.81,48.35,13.69,8.97,2.11,45.5,2266.6,96.9,2549.483333,7263643.333,7.816666667,2.23,1.483333333,96.005,14.39,37.09,48.29,85.38,4,43.7,33.7,25.78,40.5,40.5,89.9,9.5,162.65,10.21,3.63,4.05,0,0,89.1,0,24.3,23.2
6209,352.4,102.9,767.4,11.929,55.067,32.853,21.51774,-5.82,-0.4,2.14,2.55,49.31,11.14,9.62,2.3,36.76666667,2353.4,144.1,2553.45,8181724.333,7.6,2.533333333,2.533333333,96.997,7.23,37.47,53.05,90.52,3,28.1,34.5,22.27,162.15,36,79,11.09,150.43,11.26,6.055,7.21,1.8,7.2,82.9,2.5,28.88,21.9
6210,828,97.4,554.7,13.177,58.851,27.569,22.95971,-0.03,0.24,3.19,2.95,53.25,10.29,7.3,1.21,66.63333333,3644.7,257.7,2708.9,13184331.33,15.94666667,5.316666667,2.653333333,96.166,10.35,29.54,58.64,88.18,3.8,42.4,41.4,26.27,1672.2,16.1,70.3,10.58,128.17,9.995,5.695,18.49,4.02,4.8,83.6,4,69.08,17.5
6211,647,102.1,462.7,14.254,59.601,26.13,23.37846,2.92,0.18,4.12,3.94,53.38,9.49,6.57,2.22,36.1,2750.6,176.5,2697.35,11397892,12.05,7.583333333,0.886666667,96.063,12.04,31.48,54.57,86.06,3.9,34.5,44.8,26.2,167.5,20.9,72.5,10.92,131.94,8.445,3.925,12.56,2.09,4.2,73.3,2.7,46.9,24
6212,149,96.7,548.6,10.889,52.362,36.743,18.9533,-10.56,-0.95,1.75,2.7,46.29,13.11,9.01,4,30.5,2976.9,140.1,2488.333333,6430225.333,5.576666667,2.786666667,0.88,97.013,22.16,31.42,46.31,77.73,3,28.4,24.9,30.37,4247,59,93.1,11.5,186.19,13.625,3.98,20.645,0,5.9,70.8,0.9,10.4,48.2
6213,497.3,93.5,517.3,12.114,56.652,31.07,22.56067,-4.08,-0.76,2.11,2.87,50.68,10.48,9.35,1.72,40.53333333,2052.9,108.7,2622.816667,8040064.667,12.29333333,4.613333333,1.54,96.214,10.33,32.69,56.7,89.39,3.8,36.9,27.9,23.11,247.8,31,79.4,12.41,141.02,12.11,6.555,7.74,0,3.1,96,1.5,47.38,19.9
6301,508.1,75.5,250.5,11.852,54.409,30.489,21.68635,-5.09,-0.33,2.45,2.78,57.04,12.13,7.35,0.66,45.73333333,1743.4,77.6,2546.666667,3618955,13.62666667,7.11,3.56,96.328,6.05,30.63,58.99,89.62,3.7,65.8,18.9,25.02,695.9,0,,,,8.105,1.81,6.96,0,0,76.6,0,39.08,22.8
6302,535,73,404.8,11.379,57.203,31.418,21.61867,-5.43,-0.21,2.3,2.51,54.59,12.04,6.98,0.33,67.93333333,4801.3,247.2,2488.15,3006479,9.453333333,4.723333333,0,95.527,11.17,30.39,57.82,88.22,4.5,67.1,22.1,25.24,176,132,,,,7.085,1.805,4.4,0,0,52.8,0,27.38,28
6321,488.8,92,591,11.788,54.612,33.553,20.46027,-5.05,-0.41,2.09,2.5,49.03,11.56,8.49,0.56,73.23333333,2150.1,97.1,2578.7,4669712.667,15.62,2.606666667,2.606666667,96.706,11.63,35.01,52.4,87.41,3.3,50.7,38.7,27.38,158.3,52.8,89,9.16,159.19,11.055,3.245,5.28,0,5.3,110.8,2.6,55.66,0
6322,96.9,85.8,674.2,9.759,50.195,40.046,18.19434,-10.11,-1.19,1.19,2.38,45.93,16.77,11.44,4.22,17.33333333,1504.3,59.2,2399.85,3152010,1.48,1.48,0,96.263,10.27,33.16,56.49,89.66,3.7,47,24.2,24.68,2484,177.4,,,,10.205,3.105,0,0,17.7,53.2,1.52,5.1,44.3
6323,134.8,86.9,786.6,9.763,50.822,39.416,20.26164,-9.38,-1.08,2.05,3.13,47.02,13.19,11.57,2.11,27.8,2003.2,68.6,2353.25,3147540.667,5.486666667,1.83,0,96.799,25.57,29.36,44.75,74.11,3.2,37.1,17.2,30.72,561.9,140.5,,,,11.03,3.44,0,0,14,84.3,1.84,11.04,35.6
6324,267.1,89.8,625.6,10.765,53.352,35.883,21.02686,-8.18,-0.2,2.09,2.29,49.35,13.4,10.84,1.65,21.13333333,1345.9,45,2445.766667,3131996.333,9.226666667,6.15,3.076666667,96.574,14.76,33.99,51.2,85.19,3.4,52.8,33.3,26.74,354.1,0,,,,11.395,3.84,0,0,0,59,0,13.6,65.8
6341,195.5,84,842.7,11.064,54.166,34.756,20.28432,-9.84,-0.87,1.81,2.68,44.31,10.25,8.7,0.85,47.5,2152.1,75.9,2518.1,2879247.667,7.943333333,2.646666667,0,97.214,14.54,36.2,48.98,85.18,2.8,49.3,24.5,28.51,4213.7,67.95,,,,9.855,3.74,0,0,0,81.6,0,15.9,78.2
6361,171.2,81.3,806.3,12.078,55.739,32.184,20.0039,-8.42,-1.12,1.82,2.93,38.55,8.47,8.22,1.73,21.63333333,1578.7,51.3,2333.933333,2446769.667,8.59,2.866666667,2.866666667,96.325,17.84,35.21,46.85,82.06,3.7,43.4,12.3,25.85,171.6,0,,,,12.095,3.77,0,0,0,51.5,0,8.62,53.3
6362,135.9,90.5,741.4,11.099,54.269,34.633,18.08524,-9.6,-1.12,1.48,2.61,43.31,11.76,9.2,3.54,19.53333333,1737.6,75,2425.633333,3680684,8.518333333,1.55,1.55,97.539,17.69,35.37,46.77,82.14,2.5,25.7,10.4,26.34,4942.7,0,,,,9.885,2.92,0,0,11.2,33.7,1.56,4.66,64.9
6363,151.8,86.5,444,10.584,53.01,36.406,18.66346,-8.65,-0.55,2.11,2.66,42.35,12.63,9.6,1.28,29.66666667,1856.9,69,2381.25,2590621.667,2.84,2.84,0,96.668,19.07,30.18,50.39,80.56,3.3,47.4,25.1,22.63,177.6,0,,,,6.22,2.13,0,0,0,53.3,0,8.46,48.8
6364,177.6,87.5,430.1,10.348,52.857,36.783,18.57084,-11.22,-0.88,1.5,2.38,44.03,11.46,10.49,4.01,13.13333333,1745.3,79.3,2313.266667,3637250.667,6.103333333,2.033333333,2.033333333,96.066,18.99,31.52,49.29,80.81,3.9,39.7,17.9,22.39,3809.75,0,,,,10.63,2.89,0,0,12.3,73.7,2.08,12.32,66.8
6365,92.9,82.1,556.9,12.163,53.488,34.349,17.41742,-9.3,-1.2,1.82,3.02,44.19,11.52,8.64,2.27,17.4,973.1,33.7,2292.35,2192351.333,2.713333333,2.713333333,0,97.846,21.64,28.89,49.46,78.36,2.2,43.6,15,28.92,293.1,0,,,,12.75,2.49,0,0,0,87.9,0,8.14,85.3
6366,105,88.6,602.3,10.239,54.112,35.65,18.30184,-11.21,-0.74,2.06,2.8,37.4,8.51,9,1.31,33.96666667,1596.4,56.6,2413.666667,2214562.333,2.41,2.41,0,97.628,26.55,27.9,42.52,70.41,2.4,43,27,28.72,231.6,0,,,,8.105,1.735,0,0,0,46.3,0,4.84,65
6367,94.6,81.7,1068.5,9.533,55.227,35.24,20.37166,-10.01,-0.5,2.39,2.89,41.31,10.38,8.15,2.8,17.96666667,1566.1,46.2,2210.4,2451979.333,2.133333333,2.133333333,0,95.711,15.24,35.72,47.2,82.93,4.3,48.9,17.1,21.11,209.5,0,,,,9.01,2.825,0,0,0,62.9,0,6.32,59.5
6381,313.6,88.1,519.2,12.985,56.859,30.094,21.62944,-4.57,-0.42,1.99,2.41,48.55,8.9,7.23,1.93,42.53333333,2398.2,112.4,2421.566667,6620542.333,7.82,2.616666667,1.303333333,96.736,14.65,36.18,48.78,84.96,3.3,45.7,27.9,28.57,251.2,41.9,81,7.74,149.77,9.4,3.875,4.19,0,4.2,58.6,1.3,17.76,41.7
6382,182.6,93.4,387.3,11.104,55,33.896,21.89666,-9.02,-1,1.59,2.58,42.62,10.08,8.76,1.79,51.8,1685.4,70.9,2389.133333,6420468.667,8.5,1.16,1.16,96.522,17,33.26,49.32,82.58,3.5,47.6,36.8,27.4,63.5,127,94.3,7.37,172.06,9.81,2.98,3.175,0,12.7,38.1,2.3,7,18.7
6401,102.1,100.4,355.9,11.007,52.186,36.807,19.74286,-11.22,-1.4,1.84,3.24,50.64,14.94,12.57,7.91,10.6,1375.5,58.9,2507.55,4105968,2.553333333,2.553333333,2.553333333,97.323,8.39,41.64,49.73,91.37,2.7,10.1,12.9,17.37,254.2,0,,,,10.93,5.02,0,0,12.7,38.1,1.3,3.58,34.5
6402,265.4,88.3,458.6,11.647,53.757,34.441,19.9888,-7.44,-0.47,1.69,2.16,47.83,12.87,10.18,1.69,35.5,1651,70.4,2389.25,4763619,7.475,2.101666667,1.79,96.882,10.36,38.85,50.76,89.61,3.1,37.7,17.9,22.39,70.5,70.5,,,,9.63,3.065,7.05,0,7.1,56.4,1.78,14.4,20.5
6403,134.2,89.6,547.6,11.501,53.792,34.707,19.24505,-8.04,-0.71,1.85,2.56,44.25,10.41,9.86,3.53,16.5,1483,66.7,2402.766667,3673038,7.343333333,1.833333333,0,97.506,17.2,34.48,48.13,82.62,2.5,46.8,32.8,24.69,8967.65,0,,,,8.42,1.645,6.845,0,0,68.5,0,9.56,39.4
6426,232.6,110.1,232.9,13.043,53.364,33.062,19.47818,-0.04,0.39,2.89,2.5,47.54,8.27,7.28,0.36,100,3753.2,401.9,2480.5,2648477,9.03,3.01,0,96.854,15.81,28.77,55.29,84.06,3.1,55.3,80.4,24.89,258.8,0,,,,13.525,3.62,25.88,19.41,12.9,38.8,3,9,39.1
6428,199.2,83.8,350.8,11.622,54.196,34.173,19.60507,-6.44,-0.32,2.08,2.4,46.49,10.15,8.88,2.67,44.03333333,2691.9,129.9,2325.2,7173657.667,4.56,1.82,0.913333333,96.705,12.86,29.59,56.55,86.14,3.3,49.2,21.6,23.08,415.4,92.3,88.8,7.96,164.85,8.63,3.275,6.925,0,4.6,50.8,0.9,10.04,27
6461,142,82.6,211.2,9.854,52.918,37.228,20.59697,-8.22,-0.19,1.9,2.09,46.88,11.53,11.59,2.24,47.13333333,1478.1,69.8,2299.666667,4850392.667,5.093333333,1.02,1.02,96.475,16.03,27.05,56.38,83.44,3.5,46,16,24.65,0,70.4,,,,10.525,2.745,10.56,0,7,56.3,1,8.12,56.7
7201,1080.9,103.2,469,11.695,59.501,27.274,26.36632,0.57,0.27,3.37,3.1,52.78,11.07,10.89,5.57,35.7,3842.8,306.9,3072.716667,58095872.33,19.02666667,8.451666667,5.47,96.14,4.02,23.01,68.68,91.68,3.9,12.3,17.8,21.85,74.8,13.6,60.2,12.13,98.62,8.495,4.595,15.97,1.87,5.1,89,5.5,94.02,17.4
7202,837.6,105.7,444.1,12.64,58.069,28.142,24.58165,-1.71,-0.38,2.78,3.16,50.84,10.4,11.75,2.78,38.3,2821.8,200.9,2774.9,28540628,13.63333333,8.86,6.133333333,94.182,5.35,24.69,67.35,92.04,5.8,13.9,24.2,21.07,80.6,8.1,60.8,14.96,105.04,10.48,6.435,17.735,2.42,5.6,74.2,4.62,62.36,17.2
7203,1003.9,105.1,464.8,12.48,61.049,24.401,27.3142,-0.96,0.25,3.48,3.22,50.89,8.82,10.05,5.49,44.43333333,4742,417.1,3052.166667,67659527.67,17.84666667,8.476666667,4.163333333,95.222,2.92,23.54,65.88,89.42,4.8,12.7,20.7,22.07,307.1,53.7,59.9,14.36,100.14,8.13,4.41,14.605,2.09,5.7,71,5.64,70.12,18.3
7204,999.4,98.3,433.1,12.107,58.521,28.073,24.84911,2.33,-0.11,2.02,2.13,54.19,11.28,11.39,8.94,28.46666667,4063.6,284.1,3004.716667,73676381,19.56,12.10333333,5.696666667,95.425,2.53,30.54,62,92.55,4.6,7.9,4.8,20.06,102.8,17.1,65,12.27,102.17,8.255,4.2,8.425,1.285,5.7,74.5,5.88,73.66,14.2
7205,465.8,101.6,647.7,13.036,59.979,26.087,24.56366,-4.31,-0.32,3.05,3.38,51.22,9.52,9.52,2.22,43.43333333,2797.1,191.5,2918.666667,17317948,11.3,6.026666667,3.016666667,96.124,6.39,36.43,53.89,90.32,3.9,30.4,34,23.04,161.5,64.6,69.5,13.33,115.97,9.285,5.925,9.695,0.81,3.2,84,1.5,38.58,31
7207,480.3,93.7,317.7,13.528,60.611,25.297,24.80753,-2.3,-0.03,2.67,2.7,54.47,8.85,8.57,2.03,57.43333333,2874.1,197.5,2749.583333,18742808.67,10.58666667,6.226666667,2.493333333,96.243,8.99,30.6,56.25,86.84,3.8,36.7,25.7,24.15,116.2,38.7,77.7,10.02,124.49,8.065,3.805,12.265,1.29,7.7,69.7,3.7,33.48,30.6
7208,275.4,94.6,320,11.38,52.557,33.769,21.92939,-5.69,-0.4,2.18,2.57,47.45,10.72,12.43,4.02,32.1,2179.9,102.1,2483.733333,15617264,9.54,3.926666667,2.243333333,96.433,12.96,30.42,55.76,86.19,3.6,25.4,15.1,23.83,324,20.3,80.3,19.56,140.87,11.815,5.155,10.125,2.03,10.1,58.7,2.8,15.6,42
7209,422.9,98.6,459.1,12.691,58.17,27.845,23.75606,1.95,0.25,3.49,3.23,45.91,9.76,10.56,1.431666667,46.1,3389.5,219.3,3000.85,9423295.333,10.42666667,4.936666667,2.196666667,95.483,6.62,35.22,54.19,89.41,4.5,28.3,26.2,23.23,233.4,25.9,64.8,15.93,118.5,9.495,5.45,11.67,2.59,5.2,70,2.2,27.62,18.6
7210,310,93.9,491.7,11.296,58.413,30.133,24.86864,-2.85,-0.45,2.31,2.76,50.49,10.28,9.42,2.5,55.1,2817,171.9,2632.583333,17014735.33,8.436666667,3.69,1.58,95.255,8.34,35.8,53.67,89.47,4.7,33.7,24.9,24.3,343.9,34.4,77.7,14.15,130.78,9.21,3.33,9.46,0,5.2,70.5,1.6,21.76,17.1
7211,248.6,89.4,584.4,11.113,57.224,30.925,23.93039,-4.75,-0.72,1.95,2.68,44.31,9.55,8.92,3.33,33.8,2335.5,123.3,2573.266667,13693148.67,8.923333333,4.3,0.643333333,95.58,13.07,38.25,47.96,86.22,4.4,31.3,15.5,27.63,441.5,129.9,80.7,10.94,138.36,10.815,2.18,11.69,0,2.6,59.7,0.6,14.34,33.6
7212,318.1,104.1,365.1,8.452,57.752,31.926,23.40516,-18.46,-0.35,3.68,4.03,48.95,13.28,11.15,2.89,45.46666667,3497.8,224.1,3058.366667,18267465.67,8.276666667,3.313333333,1.931666667,94.645,4.26,41.37,52.73,94.1,5.4,15,23.9,21.37,0,51.9,67,26.19,117.25,8.735,3.555,6.055,1.73,8.7,58.8,2.8,19.56,21.7
7213,472.8,89,450.3,10.756,56.651,32.426,24.41738,-5.49,-0.35,2.16,2.52,54.88,12.6,9.79,1.92,50,2283.2,132.2,2590.433333,17425539.33,13.83166667,4.53,2.263333333,95.595,12.67,30.6,54.13,84.74,4.4,38.4,20.2,28.16,0,16,80.3,10.9,128.89,9.005,2.715,10.42,1.6,3.2,67.3,1.66,31.38,34.6
7214,507,100.9,420.4,13.452,60.322,26.206,25.33494,-1.79,0.17,3.08,2.91,54.46,8.87,7.33,0.64,69.23333333,5294.9,413.2,2679.666667,8165889.667,11.48,4.92,1.64,93.662,5.99,33.73,58.3,92.04,6.3,46.9,53.9,22.5,420.4,32.3,74.6,10.38,128.12,8.845,3.2,14.55,0,3.2,51.7,1.6,25.94,24.7
7301,488.9,91.2,260.8,11.026,54.111,34.789,23.85936,-4.53,0.2,3,2.8,54.81,13.23,10.82,0.31,57.86666667,1889.1,111.8,2571.266667,3426044,16.09333333,4.02,0,95.379,13.29,28.86,57.58,86.43,4.6,52.3,41.8,26.38,326,0,,,,8.27,1.67,4.075,0,0,65.2,0,31.34,46.8
7303,401.9,87.2,609.8,10.019,53.795,36.007,23.37282,-5.69,-0.73,1.94,2.67,52.87,14.41,11.04,0.28,62.06666667,1779.4,106.4,2548.083333,3459338.333,4.246666667,4.246666667,0,94.958,16.64,27.22,55.6,82.82,5,51.5,33.6,29.17,105.1,0,,,,9.935,1.42,10.51,0,10.5,42.1,4.26,16.96,29.2
